time,h_plus,h_cross
1.091,-7.059861665328963e-33,-1.1284049102472856e-32
1.092,-1.0352600242969898e-32,8.330995793609158e-33
1.093,-1.3190592155740486e-32,1.4150883824463611e-33
1.094,2.960289947266512e-33,1.290911342097343e-32
1.095,-4.475707807565942e-33,1.2441577224467518e-32
1.096,1.286214746054972e-32,2.9678591168458498e-33
1.097,9.204723080578879e-33,9.430602043502234e-33
1.098,8.261973220437669e-33,-1.0238411344012153e-32
1.099,1.2463041698732148e-32,-4.1451018784698814e-33
1.1,-5.5807227332214186e-33,-1.1865527301239984e-32
1.101,1.711420519262138e-33,-1.2978215630628025e-32
1.102,-1.3067739915712794e-32,-1.6418120151976711e-34
1.103,-1.0889628651114493e-32,-7.18612610066256e-33
1.104,-5.838017527098099e-33,1.1643689353183784e-32
1.105,-1.1184630319197706e-32,6.63305435070974e-33
1.106,7.896151048783437e-33,1.030443874380011e-32
1.107,1.0757525328701716e-33,1.2915594530485875e-32
1.108,1.2676567595612401e-32,-2.5914266906179044e-33
1.109,1.2047266391925457e-32,4.6601634750741215e-33
1.11,3.1972732156723106e-33,-1.2493035735261257e-32
1.111,9.424248771195455e-33,-8.770896620376328e-33
1.112,3.3289077717084245e-33,-1.2414181471871112e-32
1.113,-3.7589445755560404e-33,-1.2268420268099633e-32
1.114,-9.67957927027791e-33,-8.390568893240126e-33
1.115,-1.2635571676386957e-32,-1.9728542539053754e-33
1.116,-1.1737448871850279e-32,5.023729789050499e-33
1.117,-7.271283674528245e-33,1.0468598446224963e-32
1.118,-6.077471617978985e-34,1.2710354870325572e-32
1.119,6.218517075776316e-33,1.1077620678619748e-32
1.12,1.1130127607046392e-32,6.08003652159649e-33
1.121,1.2639135166900366e-32,-7.507224545813247e-34
1.122,1.0297758603676584e-32,-7.33034844109485e-33
1.123,4.8311574952995765e-33,-1.1657875091564389e-32
1.124,-2.0870955293649264e-33,-1.242417924519737e-32
1.125,-8.347342876536148e-33,-9.407969565881422e-33
1.1260000000000001,-1.2047140749791335e-32,-3.539492709074581e-33
1.127,-1.2069373902893724e-32,3.3863193446815606e-33
1.1280000000000001,-8.419516205907053e-33,9.25882142431206e-33
1.129,-2.2202295270748295e-33,1.2294853822238875e-32
1.1300000000000001,4.633915515637343e-33,1.1580165515999314e-32
1.131,1.0055417259922254e-32,7.344676672853203e-33
1.1320000000000001,1.2399591821024356e-32,8.887196016678143e-34
1.133,1.0963482277526965e-32,-5.8161397401220786e-33
1.1340000000000001,6.19659420038934e-33,-1.0729169683859314e-32
1.135,1.099261579646425e-32,-5.671366863797695e-33
1.1360000000000001,-6.920131569699802e-33,-1.022764027512983e-32
1.137,-2.9722250733692658e-34,-1.2324651803358669e-32
1.1380000000000001,-1.2182674307055758e-32,1.7498729961439786e-33
1.139,-1.1178448448299523e-32,-5.100765398741039e-33
1.1400000000000001,-3.736639421655655e-33,1.1683776328480779e-32
1.141,-9.440888186910479e-33,7.800127673683816e-33
1.1420000000000001,8.847211541430782e-33,8.438017172765043e-33
1.143,2.881406992070794e-33,1.1860580289840989e-32
1.1440000000000001,1.1417500861797682e-32,-4.256851609414196e-33
1.145,1.1887788281751269e-32,2.5819549939007944e-33
1.1460000000000001,1.1559178921256762e-33,-1.2089557072445469e-32
1.147,7.491690715006011e-33,-9.532957567802039e-33
1.1480000000000001,-1.033486314167615e-32,-6.301120562579981e-33
1.149,-5.283733564098531e-33,-1.0867755554711132e-32
1.1500000000000001,-1.014963249805528e-32,6.521117121461513e-33
1.151,-1.2043905760307242e-32,4.085462045847602e-36
1.1520000000000001,1.4261291518866915e-33,1.1938975011464102e-32
1.153,-5.241300621493654e-33,1.0799103151337385e-32
1.154,1.2851262664964286e-33,1.1914730587608191e-32
1.155,7.398844547983599e-33,9.401677667482243e-33
1.156,1.1241174504688944e-32,4.036597435973434e-33
1.157,1.1650674635516714e-32,-2.5387335879416163e-33
1.158,1.1156995366741766e-32,4.1511066578491186e-33
1.159,2.7977494695286814e-33,-1.1550378737028574e-32
1.16,8.580179548715201e-33,-8.194458997357353e-33
1.161,-9.136495294321861e-33,-7.538212352166032e-33
1.162,-3.609751134689648e-33,-1.1260683804704585e-32
1.163,-1.0736807929638127e-32,4.908046807560988e-33
1.164,-1.166716728740779e-32,-1.667749676787062e-33
1.165,-2.7569056881311972e-34,1.1762904960166286e-32
1.166,-6.576030943143694e-33,9.73329597651759e-33
1.167,1.0425348012240825e-32,5.3697467930638364e-33
1.168,5.862094161970275e-33,1.013411417563208e-32
1.169,9.354063791876524e-33,-7.007837604856893e-33
1.17,1.1638067015807754e-32,-8.420751483531023e-34
1.171,-2.2089323010303654e-33,-1.1437710541492253e-32
1.172,4.313308020679684e-33,-1.0800203515106535e-32
1.173,-1.1215832949113158e-32,-3.0006722217447956e-33
1.174,-7.803959644864564e-33,-8.570214386425081e-33
1.175,-7.574441657979162e-33,8.748205836867315e-33
1.176,-1.1081692713930126e-32,3.264009379617871e-33
1.177,4.5441691306324374e-33,1.0600192415926647e-32
1.178,-1.899757807027286e-33,1.1356136325929008e-32
1.179,1.1481965615033689e-32,5.424115053264183e-34
1.18,9.353421186480313e-33,6.648575598678382e-33
1.181,5.486515876083207e-33,-1.0057333289979133e-32
1.182,1.0033719737247255e-32,-5.4899453489623564e-33
1.183,-6.627062146670676e-33,-9.298481319122177e-33
1.184,-5.521653601818476e-34,-1.1385997780403534e-32
1.185,-1.1222058302648505e-32,1.8917737281850674e-33
1.186,-1.044797231505501e-32,-4.463438391644568e-33
1.187,-3.191090168331136e-33,1.0884382984143623e-32
1.188,-8.551413721575859e-33,7.42280566117553e-33
1.189,8.368137454119835e-33,7.600808634857781e-33
1.19,2.9304934642093734e-33,1.0898850408364583e-32
1.191,1.0458315525423275e-32,-4.191956536651358e-33
1.192,1.1046976955447678e-32,2.119128356500221e-33
1.193,7.963834706377191e-34,-1.1201389452853004e-32
1.194,6.710605755801117e-33,-8.980727772856454e-33
1.195,-9.695196170093629e-33,-5.592013707564046e-33
1.196,-5.128813543887563e-33,-9.92702647917566e-33
1.197,-9.235353823342752e-33,6.256464423131479e-33
1.198,-1.113307943544735e-32,2.7487533877542657e-34
1.199,1.5870252214516488e-33,1.1004074244318525e-32
1.2,-4.6018854049376044e-33,1.0100475634087104e-32
1.201,1.055624697153365e-32,3.369367052469545e-33
1.202,7.050984108347403e-33,8.524200784033615e-33
1.203,7.617734369933942e-33,-7.996327293027188e-33
1.204,1.0712530677959476e-32,-2.6090074785748583e-33
1.205,-3.851258949809434e-33,-1.0311570938439062e-32
1.206,2.326199738439723e-33,-1.0739938961299574e-32
1.207,-1.0921464050747365e-32,-1.0379124498611756e-33
1.208,-8.61529229288992e-33,-6.762533579164003e-33
1.209,-1.0872569695904901e-32,-1.158950033765198e-33
1.21,-9.814437245420717e-33,4.778587887768437e-33
1.211,-5.773856803915172e-33,9.24251729268414e-33
1.212,9.930266118338938e-36,1.0879624851700207e-32
1.213,5.771448933099482e-33,9.201239870012156e-33
1.214,9.757874280218585e-33,4.729031685172281e-33
1.215,1.0762273297555446e-32,-1.167066525815105e-33
1.216,8.488988625356957e-33,-6.688472522257129e-33
1.217,3.6405575689779565e-33,-1.0156586664239229e-32
1.218,-2.299351405153764e-33,-1.0523094039318662e-32
1.219,-7.519933154561923e-33,-7.686808993300763e-33
1.22,-1.0435258440468629e-32,-2.5213082682250675e-33
1.221,-1.0166032714854306e-32,3.394091995247367e-33
1.222,-6.804763391601069e-33,8.257179945848013e-33
1.223,-1.3843812097963991e-33,1.0591899265370443e-32
1.224,4.439150754245958e-33,9.696342903570313e-33
1.225,8.892724801459976e-33,5.853726854104084e-33
1.226,1.0625933215997884e-32,2.429455271692886e-34
1.227,9.120513072269412e-33,-5.4230786938083036e-33
1.228,4.845254661037364e-33,-9.42031642311085e-33
1.229,-8.899091549663013e-34,-1.0538191298141139e-32
1.23,-6.335239371293503e-33,-8.446180135136351e-33
1.231,-9.834999444778107e-33,-3.7914435122874366e-33
1.232,-6.217414991933405e-33,-8.489775291095935e-33
1.233,-7.682030748922092e-33,7.165922362126906e-33
1.234,-1.0318659897455895e-32,1.876707214375122e-33
1.235,3.0788032857515886e-33,1.0007581969857765e-32
1.236,-2.811179076919921e-33,1.0067927859371136e-32
1.237,1.0312544562398985e-32,1.5980333311468153e-33
1.238,7.801634283580479e-33,6.904664011058699e-33
1.239,5.923610000596658e-33,-8.549241479945306e-33
1.24,9.587519327771103e-33,-3.987250076048124e-33
1.241,-5.0847137712689174e-33,-9.033580607261797e-33
1.242,6.006818350302109e-34,-1.0331576392347136e-32
1.243,-1.0312903121771002e-32,6.2442400623086175e-34
1.244,-9.000636970927384e-33,-5.0377756046996384e-33
1.245,-3.9313400705745786e-33,9.517413991299445e-33
1.246,-8.436009656157399e-33,5.875157700491187e-33
1.247,6.820284873680574e-33,7.66914327178927e-33
1.248,1.5932888489212702e-33,1.012141060521635e-32
1.249,9.845507787190965e-33,-2.7745526818528086e-33
1.25,9.767669497129962e-33,2.979363274943794e-33
1.2510000000000001,1.800211865572499e-33,-1.0034748409273366e-32
1.252,6.924682036117005e-33,-7.459211581802518e-33
1.2530000000000001,-8.212151990352875e-33,-5.983885840208425e-33
1.254,-3.671551603123464e-33,-9.456344822778924e-33
1.2550000000000001,-8.940819651636518e-33,4.75626475544948e-33
1.256,-1.0076496306941872e-32,-8.26579753316188e-34
1.2570000000000001,3.7036666830367218e-34,1.0086707969236069e-32
1.258,-5.129208348025184e-33,8.673582884234498e-33
1.2590000000000001,9.20399209845768e-33,4.0605966558388636e-33
1.26,5.542136968580891e-33,8.375551054162723e-33
1.2610000000000001,7.648530268124152e-33,-6.483013573276801e-33
1.262,9.922183489575267e-33,-1.3210657298057376e-33
1.2630000000000001,-2.48116670509309e-33,-9.68015105938485e-33
1.264,3.1366496533202066e-33,-9.470513405533763e-33
1.2650000000000001,-9.758740867488909e-33,-1.9912207902031678e-33
1.266,-7.124315913724377e-33,-6.936281198055196e-33
1.2670000000000001,-6.034927076257223e-33,7.881530204037436e-33
1.268,-9.32090075783058e-33,3.36626739708806e-33
1.2690000000000001,4.4376355643755365e-33,8.842596502764219e-33
1.27,-1.0412819763415186e-33,9.822123851179283e-33
1.2710000000000001,9.859892382546247e-33,-1.2749148628632265e-34
1.272,8.35203876397283e-33,5.2109123488764966e-33
1.2730000000000001,4.179558282223883e-33,-8.894883670780813e-33
1.274,8.308770183073463e-33,-5.218292644342458e-33
1.2750000000000001,-6.154092600716784e-33,-7.620566323490141e-33
1.276,-1.0598224969660004e-33,-9.72128468475284e-33
1.2770000000000001,-9.511840694320966e-33,2.1984680097465296e-33
1.278,-9.176640246470284e-33,-3.283364599117767e-33
1.2790000000000001,-2.1713623300043648e-33,9.484739570195545e-33
1.28,-6.93983277774936e-33,6.796967104871652e-33
1.281,-9.496141733220242e-33,1.9670595216031915e-33
1.282,3.0712535435047715e-33,9.18152861883133e-33
1.283,-2.371982626613935e-33,9.369890134542677e-33
1.284,9.568702493256803e-33,1.24506623559014e-33
1.285,7.367109940477768e-33,6.206939474560636e-33
1.286,5.283242619874929e-33,-8.036101930198807e-33
1.287,8.772781794193887e-33,-3.901550254293826e-33
1.288,-4.9035573715560604e-33,-8.236027692208491e-33
1.289,3.227039325430673e-34,-9.563845582156609e-33
1.29,-9.519008178988072e-33,8.093417077057379e-34
1.291,-8.433424427781635e-33,-4.4542325680360736e-33
1.292,-3.4198310770640594e-33,8.886218886033241e-33
1.293,-7.665851508033535e-33,5.6207787730469165e-33
1.294,6.47717589626202e-33,6.935699851043686e-33
1.295,1.7006327202194216e-33,9.320187533757931e-33
1.296,9.038558579716715e-33,-2.786361556887367e-33
1.297,9.09612236024457e-33,2.534207674406643e-33
1.298,1.4382094342625884e-33,-9.316463569594223e-33
1.299,6.23315144411998e-33,-7.051031100129492e-33
1.3,-7.725859187574572e-33,-5.346548147858073e-33
1.301,-3.606771589344046e-33,-8.658632547786975e-33
1.302,-8.157674249473816e-33,4.597856991133573e-33
1.303,-9.333138890420078e-33,-5.372615853066901e-34
1.304,5.694041673529821e-34,9.315636049654395e-33
1.305,-4.546113092392684e-33,8.133159549684025e-33
1.306,4.612273567556913e-34,9.290521774669457e-33
1.307,5.311579480394263e-33,7.617460689836062e-33
1.308,8.529782295753897e-33,3.632411671283665e-33
1.309,9.142153073507648e-33,-1.4445100853745379e-33
1.31,6.971054224383376e-33,-6.065055538989965e-33
1.311,2.6862891426753158e-33,-8.824976968211068e-33
1.312,-2.401500574161511e-33,-8.890780647000108e-33
1.313,-6.741720613347498e-33,-6.25141173937491e-33
1.314,-9.016379195738206e-33,-1.7188807517526064e-33
1.315,-8.540302179479347e-33,3.3215235822971016e-33
1.316,-5.467486294678636e-33,7.334605798502888e-33
1.317,-7.4145420912764594e-34,9.102834312625984e-33
1.318,4.194432567877073e-33,8.095709194376388e-33
1.319,7.837768999841673e-33,4.6288765159545574e-33
1.32,9.084398517962039e-33,-2.347203989156758e-34
1.321,7.563019125302862e-33,-5.010720385828286e-33
1.322,3.745710474406022e-33,-8.246352624692982e-33
1.323,-1.1984994329124212e-33,-8.96232618506036e-33
1.324,-5.7616215770905576e-33,-6.949196338543531e-33
1.325,-8.556628305780059e-33,-2.8285246712408482e-33
1.326,-8.739043603970946e-33,2.138991795819587e-33
1.327,-6.262063119479746e-33,6.439205163732996e-33
1.328,-1.888139558563011e-33,8.766028274445703e-33
1.329,-6.314254801825965e-33,6.345937871839175e-33
1.33,7.036456983974289e-33,5.5102017400855256e-33
1.331,2.9393382570944058e-33,8.424282588597551e-33
1.332,8.004163554066807e-33,-3.90854106761221e-33
1.333,8.832386407077591e-33,1.0335571499309536e-33
1.334,-1.82864871732321e-35,-8.877826132489905e-33
1.335,4.7729693712690015e-33,-7.468106290023972e-33
1.336,-7.966906990747708e-33,-3.8497832333938224e-33
1.337,-4.616568366944664e-33,-7.531214652274273e-33
1.338,-6.92080232887166e-33,5.465777113442956e-33
1.339,-8.762165531882648e-33,8.589938076105875e-34
1.34,1.8861333753404838e-33,8.584752073385221e-33
1.341,-3.045723063394435e-33,8.229334650412964e-33
1.342,8.5175898674816e-33,2.047634403743245e-33
1.343,6.05120036627915e-33,6.314248700762066e-33
1.344,5.544996699257569e-33,-6.744274809997962e-33
1.345,8.295922795373923e-33,-2.6751096586753528e-33
1.346,-3.631447910035365e-33,-7.908115616345733e-33
1.347,1.2145382562115976e-33,-8.602244158273869e-33
1.348,-8.671049014430276e-33,-1.8829904620611859e-34
1.349,-7.182969579514633e-33,-4.8349944338308676e-33
1.35,-3.944937793505415e-33,7.69156665447342e-33
1.351,-7.462646624463914e-33,4.3339330920058264e-33
1.352,5.177496795178878e-33,6.886200985066423e-33
1.353,6.354726424098574e-34,8.577610547903687e-33
1.354,8.428189773341181e-33,-1.6427594003490162e-33
1.355,7.96654114223878e-33,3.165737813023354e-33
1.356,2.197637582736759e-33,-8.271246074570417e-33
1.357,6.307398418714387e-33,-5.7633419533586614e-33
1.358,-6.458103947310026e-33,-5.572194586256522e-33
1.359,-2.420028696556412e-33,-8.164422969976756e-33
1.36,-7.807874774432346e-33,3.363052299733976e-33
1.361,-8.373270556217292e-33,-1.38595109216449e-33
1.362,-3.852613006906472e-34,8.464300638757991e-33
1.363,-4.8889505022111734e-33,6.903047413589478e-33
1.364,7.420442897587164e-33,4.031477631006551e-33
1.365,4.0594865813289534e-33,7.389115634386308e-33
1.366,6.845712834384813e-33,-4.8967482260716494e-33
1.367,8.392172383308242e-33,-4.2145398392424835e-34
1.368,-1.4087012423062831e-33,-8.269629947393551e-33
1.369,3.276848981399439e-33,-7.70709408261862e-33
1.37,-8.02716842218731e-33,-2.3384192644927908e-33
1.371,-5.48236101416932e-33,-6.294023438334978e-33
1.372,-5.592112304237077e-33,6.177980513821865e-33
1.373,-8.030068822594726e-33,2.1739547888803966e-33
1.374,3.1032486091295155e-33,7.703740859894764e-33
1.375,-1.5480461120319183e-33,8.145660517644078e-33
1.3760000000000001,8.257803804112528e-33,5.7282554379654476e-34
1.377,6.628405464952744e-33,4.9351469915436294e-33
1.3780000000000001,4.109701723413177e-33,-7.15363735732191e-33
1.379,7.31092767134731e-33,-3.7931529640502856e-33
1.3800000000000001,4.17734455140519e-33,-7.082493643108847e-33
1.381,-2.1673655982549927e-34,-8.20609231578806e-33
1.3820000000000001,-4.5302546389727e-33,-6.829309599641071e-33
1.383,-7.451122124788332e-33,-3.3793420818126855e-33
1.3840000000000001,-8.095321341162304e-33,1.0872842773470246e-33
1.385,-6.274435748197985e-33,5.208248548637624e-33
1.3860000000000001,-2.550659456885903e-33,7.730928421035368e-33
1.387,1.9367440001713794e-33,7.893136130598279e-33
1.3880000000000001,5.8199744516714014e-33,5.6533763345997705e-33
1.389,7.919598594092819e-33,1.7010724509526664e-33
1.3900000000000001,7.602756920783618e-33,-2.755617607056243e-33
1.391,4.973887620481935e-33,-6.359100688393578e-33
1.3920000000000001,8.404984710148141e-34,-8.015883268708297e-33
1.393,-3.5348510344647985e-33,-7.228379821238372e-33
1.3940000000000001,-6.820188296917476e-33,-4.244316443759708e-33
1.395,-8.019601317898092e-33,2.1118192437149316e-35
1.3960000000000001,-6.775119149475134e-33,4.265933331415441e-33
1.397,-3.4734989514428146e-33,7.198744289193458e-33
1.3980000000000001,8.739202800707344e-34,7.931631303687635e-33
1.399,4.9409885218214596e-33,6.248939846302126e-33
1.4000000000000001,7.49126358599618e-33,2.6706547480642607e-33
1.401,7.753890892487186e-33,-1.7082493502631368e-33
1.4020000000000001,5.656580842357194e-33,-5.5528592960494376e-33
1.403,7.747064207287365e-33,-1.6140200906921198e-33
1.4040000000000001,-2.5147541811933745e-33,-7.489304600005925e-33
1.405,1.926781020645428e-33,-7.648103533973314e-33
1.4060000000000001,-7.809280749147696e-33,-1.0070247819174823e-33
1.407,-6.017413086849867e-33,-5.058002106874483e-33
1.408,-7.771298431140883e-33,-1.0926727283164503e-33
1.409,-7.154987720636886e-33,3.191898407138477e-33
1.41,-4.3638763861197745e-33,6.491100165695751e-33
1.411,-2.5437647071215987e-34,7.804454150675394e-33
1.412,3.918840058111579e-33,6.738990694019031e-33
1.413,6.885891206379246e-33,3.626785284884913e-33
1.414,7.748087681131575e-33,-5.784857112674004e-34
1.415,6.250117146320923e-33,-4.593762517209398e-33
1.416,2.8555800745999946e-33,-7.198059414731937e-33
1.417,-1.3964496203214436e-33,-7.603733960725755e-33
1.418,-5.209470112285342e-33,-5.694679244747334e-33
1.419,-7.424859324105462e-33,-2.0594138241462592e-33
1.42,-7.373918206707086e-33,2.1903154926414586e-33
1.421,-5.079687072260619e-33,5.759515499419317e-33
1.422,-1.2476337921526694e-33,7.56454840724147e-33
1.423,2.9512505051700778e-33,7.062117202768872e-33
1.424,6.23826589963735e-33,4.4127615692962315e-33
1.425,7.616397011125251e-33,4.296726707323821e-34
1.426,6.672710096791743e-33,-3.670886069356573e-33
1.427,3.702041360609993e-33,-6.640959367405376e-33
1.428,6.691935767011654e-33,-3.582328367999247e-33
1.429,-4.341408851373964e-33,-6.210919375594661e-33
1.43,-2.972958340857196e-34,-7.559356651774043e-33
1.431,-7.458696564888106e-33,1.187285461014201e-33
1.432,-6.90640812607927e-33,-3.0254760317572906e-33
1.433,-2.1837669548201975e-33,7.203745498605792e-33
1.434,-5.7199801243601986e-33,4.874018176475879e-33
1.435,5.507133484018006e-33,5.094877091248089e-33
1.436,1.8785656757155703e-33,7.250515441648634e-33
1.437,6.96582594507626e-33,-2.7183757604352362e-33
1.438,7.318155250444431e-33,1.4733762435979651e-33
1.439,5.965105721194902e-34,-7.428658297155133e-33
1.44,4.507837980723972e-33,-5.919067321146907e-33
1.441,-6.399996474252342e-33,-3.7698532681358095e-33
1.442,-3.3433210063333595e-33,-6.618939002839683e-33
1.443,-6.166776355198919e-33,4.0958551708581025e-33
1.444,-7.389830704303523e-33,1.1481561387706428e-34
1.445,9.863710588232107e-34,7.312187072681431e-33
1.446,-3.115242650653125e-33,6.674960896356374e-33
1.447,6.984904604479351e-33,2.3000831252557138e-33
1.448,4.627434269303419e-33,5.699663381100137e-33
1.449,5.1038518322700124e-33,-5.260289135438204e-33
1.45,7.124917482436458e-33,-1.6663516468855313e-33
1.451,-2.4931721889064292e-33,-6.866374291430578e-33
1.452,1.6089291928575313e-33,-7.113140641072997e-33
1.453,-7.241426993526305e-33,-7.550949795828371e-34
1.454,-5.676240828524984e-33,-4.5400795999558914e-33
1.455,-3.8304869146346284e-33,6.163082761401052e-33
1.456,-6.542095756661015e-33,3.111587009405864e-33
1.457,3.85705760653288e-33,6.117961411150732e-33
1.458,-5.946896496850738e-35,7.220023852787258e-33
1.459,7.164431415597219e-33,-7.935480553102751e-34
1.46,6.446830931511072e-33,3.197539572570959e-33
1.461,2.4086026935048478e-33,-6.768470225578379e-33
1.462,5.6740947031839674e-33,-4.3870772349643125e-33
1.463,-5.0189975384033874e-33,-5.1068849495892654e-33
1.464,-1.4620071389088027e-33,-6.997322901738378e-33
1.465,-6.764014141225327e-33,2.2755341411436873e-33
1.466,-6.909763140029152e-33,-1.7365576386846592e-33
1.467,-9.056303064030268e-34,7.054882918312669e-33
1.468,-4.565929865789106e-33,5.438333015879117e-33
1.469,5.9302904158878596e-33,3.884203864391768e-33
1.47,2.8870459444513452e-33,6.461664702787469e-33
1.471,6.064740471525803e-33,-3.6249669660307755e-33
1.472,7.05013297052383e-33,2.2574265944963014e-34
1.473,-6.086565414769541e-34,-7.015646574694921e-33
1.474,3.272618167327556e-33,-6.22211426858887e-33
1.475,-6.554567246471996e-33,-2.5095635098961275e-33
1.476,-4.1529237021074705e-33,-5.643541265744733e-33
1.477,-5.1042440608785557e-33,4.7832670708375826e-33
1.478,-6.867961043311353e-33,1.265394848170579e-33
1.479,2.065352583938186e-33,6.658989061346401e-33
1.48,-1.8564845495447467e-33,6.708168559350337e-33
1.481,6.869196945934004e-33,1.048320370700961e-33
1.482,5.205377503399965e-33,4.5856521679907686e-33
1.483,3.931261253289493e-33,-5.7016838659753196e-33
1.484,6.377896610477311e-33,-2.6696132490718607e-33
1.485,-3.3995290297792735e-33,-6.0073721155059185e-33
1.486,3.8419048622034408e-34,-6.880346045555063e-33
1.487,-6.866040753491541e-33,4.315353017982469e-34
1.488,-6.0008988659537355e-33,-3.340726168106992e-33
1.489,-2.6032007735503007e-33,6.343312113714682e-33
1.49,-5.608263465525603e-33,3.924944640574903e-33
1.491,4.5530997005772386e-33,5.096190732366196e-33
1.492,1.076375349853316e-33,6.737052709770646e-33
1.493,6.551534402069468e-33,-1.8625153727823472e-33
1.494,6.508494130211072e-33,1.9689310759994875e-33
1.495,1.1833682016410335e-33,-6.684531229714756e-33
1.496,4.599504529729596e-33,-4.977401010234556e-33
1.497,-5.477320065071413e-33,-3.971911711990206e-33
1.498,-2.4592005111886945e-33,-6.291034432535921e-33
1.499,-5.946107628156031e-33,3.18068483898627e-33
1.5,-6.710842382011562e-33,-5.349975091986403e-34
1.5010000000000001,2.620220485459152e-34,6.715813552483024e-33
1.502,-3.402107568735719e-33,5.783264876287468e-33
1.5030000000000001,6.134813094348857e-33,2.6897468983119674e-33
1.504,3.7031056508801355e-33,5.568514947674926e-33
1.5050000000000001,5.082980471218742e-33,-4.328491275503023e-33
1.506,6.604810312675563e-33,-8.948073457843357e-34
1.5070000000000001,-1.666907515289342e-33,-6.441877416579602e-33
1.508,2.074116393872638e-33,-6.310868745408719e-33
1.5090000000000001,-6.501039423748784e-33,-1.3109758553256066e-33
1.51,-4.754423640173305e-33,-4.6077395725738606e-33
1.5110000000000001,-4.0064032975056253e-33,5.2572487708061596e-33
1.512,-6.201313398349537e-33,2.255715740402788e-33
1.5130000000000001,2.9683709756321127e-33,5.881191060610437e-33
1.514,-6.783486368076617e-34,6.541792801691095e-33
1.5150000000000001,-4.0982514433252924e-33,5.1298733948728276e-33
1.516,5.569284915602873e-33,3.457002529694681e-33
1.5170000000000001,2.8141806833865643e-33,5.908062329099027e-33
1.518,5.5245426386381056e-33,-3.487367246308194e-33
1.5190000000000001,6.522098300586472e-33,4.997955546841699e-35
1.52,-7.205479030136045e-34,-6.47143802486777e-33
1.5210000000000001,2.885094908927659e-33,-5.825275362210916e-33
1.522,-6.115413199831833e-33,-2.17225755670713e-33
1.5230000000000001,-3.9659201628938856e-33,-5.123309725562328e-33
1.524,-4.610604488940446e-33,4.536459161482102e-33
1.5250000000000001,-6.320137496310142e-33,1.3243007804880842e-33
1.526,2.0590636308614175e-33,6.108961111049138e-33
1.5270000000000001,-1.565105584626249e-33,6.242699218506953e-33
1.528,6.373359845640704e-33,8.144284286301441e-34
1.5290000000000001,4.9149774128794025e-33,4.121726031944777e-33
1.53,3.505647292571995e-33,-5.359024328160964e-33
1.5310000000000001,5.8355228388803e-33,-2.6113042292221547e-33
1.532,-3.277685127667785e-33,-5.476586784832661e-33
1.5330000000000001,2.0026766650140124e-34,-6.368716834818325e-33
1.534,-6.337131934794337e-33,5.534526832857189e-34
1.5350000000000001,-5.6223208519708265e-33,-2.953032112600959e-33
1.536,-2.263569357249807e-33,5.9222404287423055e-33
1.537,-5.0958311857538334e-33,3.75438631439665e-33
1.538,-6.30595772727296e-33,4.0557181568282635e-34
1.539,1.146627888649084e-33,6.203382850327601e-33
1.54,-2.382568135166788e-33,5.829892667718232e-33
1.541,6.060654824681995e-33,1.673543659296161e-33
1.542,4.1889033915201825e-33,4.674806814802912e-33
1.543,4.139662478636028e-33,-4.704551819694843e-33
1.544,6.015162310083768e-33,-1.7195216939640375e-33
1.545,-2.4148472529748826e-33,-5.7599652174591555e-33
1.546,1.077978567685461e-33,-6.141403446141349e-33
1.547,-6.215425222391661e-33,-3.4348637897266056e-34
1.548,-5.03630350479851e-33,-3.64090519686794e-33
1.549,-3.01467075244489e-33,5.422525525460586e-33
1.55,-5.457304382521493e-33,2.929463869185092e-33
1.551,3.548427606327908e-33,5.064081786238272e-33
1.552,2.496706437641642e-34,6.168199523618832e-33
1.553,6.085227292567114e-33,-9.758129963015412e-34
1.554,5.638499948778131e-33,2.4623411564746363e-33
1.555,1.775223480058802e-33,-5.880341086775929e-33
1.556,4.662974057316217e-33,-3.982580309325679e-33
1.557,-4.498620885216043e-33,-4.152293849744795e-33
1.558,-1.5397067045830347e-33,-5.914703279683517e-33
1.559,-5.6816089773105926e-33,2.224730015190472e-33
1.56,-5.973035165484335e-33,-1.1954335532975502e-33
1.561,-4.373167091646237e-33,-4.2258890905382345e-33
1.562,-3.6728810442980626e-33,4.8342117578299136e-33
1.563,-5.6929533972712746e-33,2.0802113166358797e-33
1.564,2.7343641849480962e-33,5.3979623209996825e-33
1.565,-6.14303683126805e-34,6.009619766684592e-33
1.566,6.0300361930100256e-33,-1.0060707538196204e-34
1.567,5.120084186497307e-33,3.167832041143397e-33
1.568,2.5358078600345436e-33,-5.4497217215768936e-33
1.569,5.069681162123652e-33,-3.210590152984105e-33
1.57,-3.781347429616969e-33,-4.6466262825301145e-33
1.571,-6.70504317191617e-34,-5.943123329161271e-33
1.572,-5.812413266861506e-33,1.3664212967727445e-33
1.573,-5.619987395094546e-33,-1.987047344562366e-33
1.574,-1.3062374205120314e-33,5.8058689620507534e-33
1.575,-4.2288126612407924e-33,4.172968093030084e-33
1.576,4.6360941443022536e-33,3.6994176736969525e-33
1.577,1.899460361430612e-33,5.6083903273072196e-33
1.578,5.335474700527359e-33,-2.545196007175603e-33
1.579,5.855094564169315e-33,7.3952024177230914e-34
1.58,4.1769066209880185e-35,-5.891635971986689e-33
1.581,3.2127945938481634e-33,-4.927022652542146e-33
1.582,-5.263643409642422e-33,-2.6031761436413728e-33
1.583,-3.017930486509528e-33,-5.02591418091795e-33
1.584,-4.6259870709975465e-33,3.585190797553708e-33
