alpha,rigidity_min,collapse_generation
0.2455008347245409,0.07330590595355446,301.0
0.24631886477462436,0.059778372699854455,301.0
0.24713689482470783,0.046340392474752704,301.0
0.24795492487479132,0.0329910789429385,301.0
0.24877295492487478,0.019729557427104413,301.0
0.24959098497495824,0.006554964716899466,301.0
0.2504090150250417,0.006533551118370091,301.0
0.25122704507512517,0.019536830913378954,301.0
0.25204507512520863,0.03245570458685107,301.0
0.25286310517529215,0.04529099131812596,301.0
0.2536811352253756,0.05804349972031167,301.0
0.25449916527545907,0.07071402801010158,301.0
0.25531719532554253,0.004298554122769074,301.0
0.25613522537562605,0.09581228613329001,301.0
0.2569532554257095,0.10824156190104903,301.0
0.257771285475793,0.12059194974255999,301.0
0.25858931552587644,0.10059990770646131,301.0
0.2594073455759599,0.10625554569649573,301.0
0.26022537562604336,0.14999999999571725,301.0
0.2610434056761269,0.04581673306585396,301.0
0.26186143572621035,0.07387326330058468,301.0
0.2626794657762938,0.15198883461270016,301.0
0.26349749582637727,0.1195114409399925,301.0
0.26431552587646073,0.0825688073396788,301.0
0.26513355592654425,0.22831596511664504,301.0
0.2659515859766277,0.0513618677038903,301.0
0.2667696160267112,0.02302140368341831,301.0
0.26758764607679464,0.0846238938052641,301.0
0.2684056761268781,0.17759999999988352,301.0
0.26922370617696156,0.00476499891704897,301.0
0.2700417362270451,0.025341130602251346,301.0
0.27085976627712854,0.05817068503630681,301.0
0.271677796327212,0.04384724186574533,301.0
0.27249582637729547,0.027514659449707084,301.0
0.27331385642737893,0.06919083422842201,301.0
0.2741318864774624,0.03983228511076919,301.0
0.2749499165275459,0.07573366992738312,301.0
0.2757679465776294,0.07544993077986381,301.0
0.27658597662771284,0.02140077821006824,301.0
0.2774040066777963,0.11565504376524566,301.0
0.27822203672787976,0.1323021682088022,301.0
0.2790400667779633,0.05321739130430385,301.0
0.27985809682804674,0.08654041946648014,301.0
0.2806761268781302,0.07954545454539134,301.0
0.28149415692821367,0.1899522301540438,301.0
0.28231218697829713,0.06265060241104177,301.0
0.2831302170283806,0.061088977424124905,301.0
0.2839482470784641,0.015530047264979164,301.0
0.2847662771285476,0.04402515723133064,301.0
0.28558430717863104,0.0063516112114686265,301.0
0.2864023372287145,0.03307727585416029,301.0
0.28722036727879796,0.07081184122000209,301.0
0.2880383973288814,0.10692341452709803,301.0
0.28885642737896494,0.062277580071138344,301.0
0.2896744574290484,0.17467915001051929,301.0
0.29049248747913187,0.15747441976535306,301.0
0.29131051752921533,0.17911492041280805,301.0
0.2921285475792988,0.04802867383526212,301.0
0.2929465776293823,0.15830115830083377,301.0
0.2937646076794658,0.09625167336010099,301.0
0.29458263772954923,0.12733629151538625,301.0
0.2954006677796327,0.09803244735932241,301.0
0.29621869782971616,0.05540838852096978,301.0
0.2970367278797996,0.06854838709603304,301.0
0.29785475792988314,0.03852140077813111,301.0
0.2986727879799666,0.12763907842979597,301.0
0.29949081803005007,0.050152100633067,301.0
0.30030884808013353,0.030231228041502373,301.0
0.301126878130217,0.10444874274661184,301.0
0.3019449081803005,0.1583690987123611,301.0
0.30276293823038397,0.11622073578558405,301.0
0.30358096828046743,0.02939825447855322,301.0
0.3043989983305509,0.02675521821629332,301.0
0.30521702838063436,0.21904761904758044,301.0
0.3060350584307178,0.03024574668816802,301.0
0.30685308848080134,0.13733319323315685,301.0
0.3076711185308848,0.0035780114930033446,301.0
0.30848914858096826,0.12202556538839142,301.0
0.3093071786310517,0.2255605381165889,301.0
0.3101252086811352,0.03407601572702487,301.0
0.31094323873121865,0.21602104641486147,301.0
0.31176126878130217,0.09421265141223878,301.0
0.31257929883138563,0.019971094468529887,301.0
0.3133973288814691,0.14214463840395622,301.0
0.31421535893155256,0.08233324030143782,301.0
0.315033388981636,0.17426671259373136,301.0
0.31585141903171954,0.02194894146948313,301.0
0.316669449081803,0.009985022466184058,301.0
0.31748747913188646,0.10073710073693842,301.0
0.3183055091819699,0.05692334555613359,301.0
0.3191235392320534,0.054476190476183864,301.0
0.31994156928213685,0.03635985871598523,301.0
0.32075959933222037,0.013626373626291993,301.0
0.32157762938230383,0.10582010582007603,301.0
0.3223956594323873,0.10177873287937242,301.0
0.32321368948247076,0.0939283592882418,301.0
0.3240317195325542,0.08611762281357085,301.0
0.3248497495826377,0.07834622401521232,301.0
0.3256677796327212,0.07061386646161735,301.0
0.32648580968280466,0.06292025669214835,301.0
0.3273038397328881,0.05526510417994938,301.0
0.3281218697829716,0.012813667912344092,301.0
0.32893989983305505,0.040069023269977806,301.0
0.32975792988313857,0.03252752816099225,301.0
0.33057595993322203,0.025023356816402696,301.0
